TIER,VETERAN,WINS,REQUEST_REGION,INACTIVE,HOTSTREAK,QUEUE,LOSSES,FRESHBLOOD,SUMMONERNAME,LEAGUEPOINTS
MASTER,FALSE,428,la2,FALSE,FALSE,RANKED_SOLO_5x5,422,TRUE,kadova,193
MASTER,FALSE,147,la2,FALSE,FALSE,RANKED_SOLO_5x5,118,FALSE,DK SHOWMERKA,1
MASTER,FALSE,122,la2,FALSE,FALSE,RANKED_SOLO_5x5,128,FALSE,MacdaTho,33
MASTER,FALSE,56,la2,FALSE,FALSE,RANKED_SOLO_5x5,48,TRUE,UNKNOWN MID,189
MASTER,FALSE,105,la2,FALSE,FALSE,RANKED_SOLO_5x5,62,TRUE,lIIIlIlI,44
MASTER,FALSE,440,la2,FALSE,FALSE,RANKED_SOLO_5x5,421,TRUE,Shurelya,174
MASTER,FALSE,557,la2,FALSE,FALSE,RANKED_SOLO_5x5,575,TRUE,Hedu,1
MASTER,FALSE,274,la2,FALSE,FALSE,RANKED_SOLO_5x5,255,FALSE,Nıssaxter fanboy,122
MASTER,FALSE,340,la2,FALSE,FALSE,RANKED_SOLO_5x5,293,TRUE,EL BRAYAAAAN,188
MASTER,FALSE,104,la2,FALSE,FALSE,RANKED_SOLO_5x5,53,TRUE,Acru y Messi,1
MASTER,FALSE,82,la2,FALSE,TRUE,RANKED_SOLO_5x5,58,TRUE,Deft one,1
MASTER,FALSE,97,la2,FALSE,FALSE,RANKED_SOLO_5x5,88,TRUE,Camî ,42
MASTER,FALSE,159,la2,FALSE,FALSE,RANKED_SOLO_5x5,139,TRUE,El Buczo,16
MASTER,FALSE,73,la2,FALSE,TRUE,RANKED_SOLO_5x5,38,FALSE,SyvG,169
MASTER,FALSE,81,la2,FALSE,TRUE,RANKED_SOLO_5x5,57,TRUE,TheLastWardian,1
MASTER,FALSE,385,la2,FALSE,FALSE,RANKED_SOLO_5x5,354,FALSE,yáoi,15
GRANDMASTER,FALSE,207,la2,FALSE,FALSE,RANKED_SOLO_5x5,180,TRUE,sl1ce ur neck,233
GRANDMASTER,FALSE,219,la2,FALSE,TRUE,RANKED_SOLO_5x5,195,TRUE,Fan de Viqqu,619
GRANDMASTER,FALSE,194,la2,FALSE,FALSE,RANKED_SOLO_5x5,173,FALSE,Sinner Crow,298
GRANDMASTER,FALSE,137,la2,FALSE,FALSE,RANKED_SOLO_5x5,110,FALSE,Jisung,289
GRANDMASTER,FALSE,268,la2,FALSE,FALSE,RANKED_SOLO_5x5,244,FALSE,EIiterazer,413
GRANDMASTER,FALSE,345,la2,FALSE,FALSE,RANKED_SOLO_5x5,330,FALSE,Narukamí,536
GRANDMASTER,FALSE,101,la2,FALSE,FALSE,RANKED_SOLO_5x5,63,TRUE,Corvax 22,202
GRANDMASTER,TRUE,316,la2,FALSE,FALSE,RANKED_SOLO_5x5,310,FALSE,Médianoche,334
GRANDMASTER,FALSE,480,la2,FALSE,FALSE,RANKED_SOLO_5x5,468,TRUE,V3 Alpha,208
GRANDMASTER,TRUE,424,la2,FALSE,FALSE,RANKED_SOLO_5x5,404,FALSE,Khiaz,492
GRANDMASTER,FALSE,235,la2,FALSE,FALSE,RANKED_SOLO_5x5,219,FALSE,Iridescënt,432
GRANDMASTER,FALSE,401,la2,FALSE,FALSE,RANKED_SOLO_5x5,373,FALSE,Pulsar123,389
GRANDMASTER,FALSE,208,la2,FALSE,TRUE,RANKED_SOLO_5x5,154,TRUE,Breh,209
MASTER,FALSE,274,la2,FALSE,FALSE,RANKED_SOLO_5x5,225,FALSE,Mumoo,41
MASTER,FALSE,475,la2,FALSE,FALSE,RANKED_SOLO_5x5,448,TRUE,fábri,184
MASTER,FALSE,157,la2,FALSE,FALSE,RANKED_SOLO_5x5,155,FALSE,lil Mezawsky,151
MASTER,FALSE,406,la2,FALSE,FALSE,RANKED_SOLO_5x5,373,TRUE,ADC ROLEXDDDDDDD,8
MASTER,FALSE,89,la2,FALSE,FALSE,RANKED_SOLO_5x5,95,TRUE,47 Kalashnikov,1
MASTER,FALSE,49,la2,FALSE,FALSE,RANKED_SOLO_5x5,37,FALSE,pera de rey,75
MASTER,FALSE,50,la2,FALSE,FALSE,RANKED_SOLO_5x5,45,TRUE,Vergil of Death,1
MASTER,FALSE,124,la2,FALSE,FALSE,RANKED_SOLO_5x5,119,TRUE,theinternational,120
MASTER,FALSE,310,la2,FALSE,FALSE,RANKED_SOLO_5x5,320,FALSE,Nova,63
MASTER,FALSE,210,la2,FALSE,FALSE,RANKED_SOLO_5x5,189,TRUE,Chuck Schuldinêr,197
MASTER,FALSE,159,la2,FALSE,TRUE,RANKED_SOLO_5x5,159,FALSE,UCH SoulWingS,154
MASTER,FALSE,427,la2,FALSE,FALSE,RANKED_SOLO_5x5,438,TRUE,Dnk Izanami,168
MASTER,FALSE,652,la2,FALSE,FALSE,RANKED_SOLO_5x5,622,FALSE,Zirzaid,102
MASTER,FALSE,222,la2,FALSE,FALSE,RANKED_SOLO_5x5,220,TRUE,auricman,0
MASTER,FALSE,182,la2,FALSE,TRUE,RANKED_SOLO_5x5,135,TRUE,Micäela,1
MASTER,FALSE,89,la2,FALSE,FALSE,RANKED_SOLO_5x5,68,FALSE,copia,35
MASTER,FALSE,87,la2,FALSE,FALSE,RANKED_SOLO_5x5,74,FALSE,lnvincible Mikey,163
MASTER,FALSE,511,la2,FALSE,FALSE,RANKED_SOLO_5x5,480,TRUE,plafton,126
MASTER,FALSE,300,la2,FALSE,FALSE,RANKED_SOLO_5x5,279,FALSE,Slõth,51
MASTER,FALSE,241,la2,FALSE,FALSE,RANKED_SOLO_5x5,230,FALSE,i want to live,64
MASTER,FALSE,127,la2,FALSE,FALSE,RANKED_SOLO_5x5,117,TRUE,HerorHyHez,154
MASTER,FALSE,52,la2,FALSE,FALSE,RANKED_SOLO_5x5,34,FALSE,Nvscvr Sora,24
MASTER,FALSE,58,la2,FALSE,FALSE,RANKED_SOLO_5x5,48,FALSE,27Tsuna,84
MASTER,FALSE,116,la2,FALSE,FALSE,RANKED_SOLO_5x5,111,TRUE,1SkyMind,1
MASTER,FALSE,37,la2,FALSE,FALSE,RANKED_SOLO_5x5,29,FALSE,AnakinIgnacio,1
MASTER,FALSE,362,la2,FALSE,FALSE,RANKED_SOLO_5x5,364,TRUE,1 KÜ,1
MASTER,FALSE,70,la2,FALSE,FALSE,RANKED_SOLO_5x5,63,FALSE,Daemon890,59
MASTER,FALSE,155,la2,FALSE,FALSE,RANKED_SOLO_5x5,168,TRUE,Zabat,164
MASTER,FALSE,137,la2,FALSE,FALSE,RANKED_SOLO_5x5,112,TRUE,AndýCasualPlayer,1
MASTER,FALSE,313,la2,FALSE,FALSE,RANKED_SOLO_5x5,297,FALSE,MAESTR0 KIMPEMBE,117
MASTER,FALSE,289,la2,FALSE,FALSE,RANKED_SOLO_5x5,282,FALSE,Xenst,5
MASTER,FALSE,252,la2,FALSE,FALSE,RANKED_SOLO_5x5,241,FALSE,Zełdris,0
MASTER,FALSE,68,la2,FALSE,FALSE,RANKED_SOLO_5x5,35,FALSE,Sagner no Byakko,177
MASTER,FALSE,267,la2,FALSE,FALSE,RANKED_SOLO_5x5,238,TRUE,Random Mid,0
MASTER,FALSE,158,la2,FALSE,TRUE,RANKED_SOLO_5x5,155,TRUE,JajavierQliao,1
MASTER,FALSE,197,la2,FALSE,FALSE,RANKED_SOLO_5x5,180,TRUE,ffffels,63
MASTER,TRUE,227,la2,FALSE,FALSE,RANKED_SOLO_5x5,203,FALSE,xalitoo,110
MASTER,FALSE,299,la2,FALSE,TRUE,RANKED_SOLO_5x5,265,TRUE,Cinccino Nv22,1
MASTER,FALSE,163,la2,FALSE,FALSE,RANKED_SOLO_5x5,164,FALSE,DESQUICIADO 3000,76
GRANDMASTER,FALSE,336,la2,FALSE,FALSE,RANKED_SOLO_5x5,328,FALSE,EL TATA BASTIAN,291
GRANDMASTER,FALSE,547,la2,FALSE,FALSE,RANKED_SOLO_5x5,544,FALSE,Wish,480
GRANDMASTER,FALSE,143,la2,FALSE,FALSE,RANKED_SOLO_5x5,125,FALSE,pompompikachu,497
GRANDMASTER,FALSE,519,la2,FALSE,FALSE,RANKED_SOLO_5x5,511,FALSE,Solux,363
GRANDMASTER,FALSE,495,la2,FALSE,TRUE,RANKED_SOLO_5x5,482,FALSE,XaandiCT,317
GRANDMASTER,FALSE,94,la2,FALSE,FALSE,RANKED_SOLO_5x5,78,FALSE,Akali Uçhis,361
GRANDMASTER,FALSE,199,la2,FALSE,FALSE,RANKED_SOLO_5x5,180,TRUE,Bubba San,537
GRANDMASTER,FALSE,115,la2,FALSE,FALSE,RANKED_SOLO_5x5,87,FALSE,Sr Cheese,513
GRANDMASTER,TRUE,146,la2,FALSE,FALSE,RANKED_SOLO_5x5,138,FALSE,Akuhf,367
GRANDMASTER,FALSE,48,la2,FALSE,TRUE,RANKED_SOLO_5x5,38,FALSE,Infinitę,236
GRANDMASTER,FALSE,168,la2,FALSE,TRUE,RANKED_SOLO_5x5,125,TRUE,DragonBurst,231
GRANDMASTER,FALSE,144,la2,FALSE,FALSE,RANKED_SOLO_5x5,127,FALSE,ColoColo Rekkles,360
GRANDMASTER,FALSE,117,la2,FALSE,TRUE,RANKED_SOLO_5x5,104,TRUE,MAZ Luco,300
MASTER,FALSE,363,la2,FALSE,FALSE,RANKED_SOLO_5x5,336,FALSE,MLpic Feps,50
MASTER,FALSE,486,la2,FALSE,FALSE,RANKED_SOLO_5x5,463,TRUE,Sr Don Comedia,144
MASTER,FALSE,94,la2,FALSE,FALSE,RANKED_SOLO_5x5,90,FALSE,Hinata Sakaguchi,129
MASTER,FALSE,135,la2,FALSE,FALSE,RANKED_SOLO_5x5,134,FALSE,kaspër,48
MASTER,FALSE,412,la2,FALSE,FALSE,RANKED_SOLO_5x5,374,TRUE,Vlago,114
MASTER,FALSE,78,la2,FALSE,FALSE,RANKED_SOLO_5x5,70,FALSE,Silent,35
MASTER,FALSE,132,la2,FALSE,TRUE,RANKED_SOLO_5x5,98,TRUE,WinterIsLong,19
MASTER,FALSE,92,la2,FALSE,FALSE,RANKED_SOLO_5x5,87,TRUE,Annataqui,65
MASTER,FALSE,214,la2,FALSE,FALSE,RANKED_SOLO_5x5,157,TRUE,nombredeusuario6,1
MASTER,FALSE,121,la2,FALSE,FALSE,RANKED_SOLO_5x5,87,FALSE,Mauoauituno,0
MASTER,FALSE,159,la2,FALSE,FALSE,RANKED_SOLO_5x5,147,FALSE,2aa qewr,172
MASTER,FALSE,125,la2,FALSE,FALSE,RANKED_SOLO_5x5,116,FALSE,93728362,131
MASTER,FALSE,275,la2,FALSE,FALSE,RANKED_SOLO_5x5,261,FALSE,UnknownZ,146
MASTER,FALSE,197,la2,FALSE,FALSE,RANKED_SOLO_5x5,145,FALSE,jáb,57
MASTER,FALSE,272,la2,FALSE,FALSE,RANKED_SOLO_5x5,199,FALSE,Minutos,5
MASTER,FALSE,104,la2,FALSE,FALSE,RANKED_SOLO_5x5,97,FALSE,RaycroXD,74
MASTER,FALSE,48,la2,FALSE,FALSE,RANKED_SOLO_5x5,40,FALSE,CrisMar,22
MASTER,FALSE,170,la2,FALSE,FALSE,RANKED_SOLO_5x5,147,TRUE,Hakalaiyptes,1
MASTER,TRUE,553,la2,FALSE,FALSE,RANKED_SOLO_5x5,518,FALSE,6onza,33
MASTER,FALSE,529,la2,FALSE,FALSE,RANKED_SOLO_5x5,535,TRUE,Zeokon,177
MASTER,FALSE,243,la2,FALSE,FALSE,RANKED_SOLO_5x5,227,FALSE,Wandererˇ,159
MASTER,FALSE,162,la2,FALSE,FALSE,RANKED_SOLO_5x5,139,FALSE,Nagitö,104
MASTER,FALSE,119,la2,FALSE,TRUE,RANKED_SOLO_5x5,95,FALSE,Hoxi,81
MASTER,FALSE,225,la2,FALSE,TRUE,RANKED_SOLO_5x5,241,FALSE,Kırıtø,1
MASTER,FALSE,224,la2,FALSE,FALSE,RANKED_SOLO_5x5,208,FALSE,Pointec,18
MASTER,FALSE,458,la2,FALSE,TRUE,RANKED_SOLO_5x5,446,TRUE,ZaydeN,1
MASTER,FALSE,268,la2,FALSE,FALSE,RANKED_SOLO_5x5,220,TRUE,Playboy,28
MASTER,FALSE,60,la2,FALSE,FALSE,RANKED_SOLO_5x5,44,TRUE,Dewi Peko,1
MASTER,FALSE,152,la2,FALSE,FALSE,RANKED_SOLO_5x5,115,TRUE,Railgun Misaka,143
MASTER,FALSE,143,la2,FALSE,TRUE,RANKED_SOLO_5x5,140,FALSE,El Gordo Pepu,171
MASTER,FALSE,112,la2,FALSE,FALSE,RANKED_SOLO_5x5,88,FALSE,PoG senseiw0w,61
MASTER,FALSE,362,la2,FALSE,FALSE,RANKED_SOLO_5x5,326,FALSE,VichoxPeek,41
MASTER,FALSE,142,la2,FALSE,TRUE,RANKED_SOLO_5x5,102,TRUE,Santoryu Ogi,17
MASTER,FALSE,108,la2,FALSE,FALSE,RANKED_SOLO_5x5,85,TRUE,Boismotier,132
MASTER,FALSE,187,la2,FALSE,FALSE,RANKED_SOLO_5x5,172,FALSE,AKA Nube,1
MASTER,FALSE,398,la2,FALSE,FALSE,RANKED_SOLO_5x5,413,TRUE,LOST HIGHWAY,131
MASTER,FALSE,312,la2,FALSE,FALSE,RANKED_SOLO_5x5,267,FALSE,Kripy Smoker,161
MASTER,FALSE,269,la2,FALSE,TRUE,RANKED_SOLO_5x5,244,FALSE,Astolfo on bush,112
MASTER,FALSE,159,la2,FALSE,FALSE,RANKED_SOLO_5x5,129,FALSE,Tiki Astral,154
GRANDMASTER,FALSE,99,la2,FALSE,FALSE,RANKED_SOLO_5x5,88,FALSE,Hefedes,400
GRANDMASTER,FALSE,177,la2,FALSE,FALSE,RANKED_SOLO_5x5,163,FALSE,Ouk,276
GRANDMASTER,FALSE,387,la2,FALSE,FALSE,RANKED_SOLO_5x5,364,TRUE,MARKELLE FULTZ,215
GRANDMASTER,FALSE,73,la2,FALSE,FALSE,RANKED_SOLO_5x5,58,TRUE,FERNET EN MANO,234
GRANDMASTER,FALSE,151,la2,FALSE,FALSE,RANKED_SOLO_5x5,109,TRUE,Nic473,578
GRANDMASTER,FALSE,266,la2,FALSE,FALSE,RANKED_SOLO_5x5,256,FALSE,Serafina,443
GRANDMASTER,TRUE,176,la2,FALSE,FALSE,RANKED_SOLO_5x5,170,FALSE,A quiet life,416
GRANDMASTER,TRUE,240,la2,FALSE,FALSE,RANKED_SOLO_5x5,215,FALSE,dun mind me ,477
GRANDMASTER,FALSE,620,la2,FALSE,FALSE,RANKED_SOLO_5x5,570,TRUE,fery,254
GRANDMASTER,TRUE,196,la2,FALSE,FALSE,RANKED_SOLO_5x5,196,FALSE,Mątt,431
GRANDMASTER,TRUE,187,la2,FALSE,FALSE,RANKED_SOLO_5x5,160,FALSE,Ruderaliz,421
GRANDMASTER,TRUE,248,la2,FALSE,FALSE,RANKED_SOLO_5x5,208,FALSE,Exclussive,470
GRANDMASTER,FALSE,201,la2,FALSE,FALSE,RANKED_SOLO_5x5,141,FALSE,Tysan,238
MASTER,FALSE,36,la2,FALSE,TRUE,RANKED_SOLO_5x5,29,FALSE,Forced Inflation,75
MASTER,FALSE,170,la2,FALSE,TRUE,RANKED_SOLO_5x5,140,TRUE, Rip Juri,1
MASTER,FALSE,262,la2,FALSE,FALSE,RANKED_SOLO_5x5,229,FALSE,muckfing,82
MASTER,FALSE,284,la2,FALSE,FALSE,RANKED_SOLO_5x5,224,TRUE,TRookie,1
MASTER,FALSE,345,la2,FALSE,FALSE,RANKED_SOLO_5x5,310,FALSE,SFG PloxBang,47
MASTER,FALSE,204,la2,FALSE,FALSE,RANKED_SOLO_5x5,191,TRUE,Coshi IRL,1
MASTER,FALSE,208,la2,FALSE,FALSE,RANKED_SOLO_5x5,169,FALSE,Noelle Impact,59
MASTER,FALSE,117,la2,FALSE,FALSE,RANKED_SOLO_5x5,90,FALSE,RTE Viluk,15
MASTER,FALSE,196,la2,FALSE,FALSE,RANKED_SOLO_5x5,161,FALSE,LAMAILEN,133
MASTER,FALSE,70,la2,FALSE,FALSE,RANKED_SOLO_5x5,41,TRUE,Conlosdru,30
MASTER,FALSE,96,la2,FALSE,FALSE,RANKED_SOLO_5x5,49,FALSE,Legendeur,1
MASTER,FALSE,154,la2,FALSE,FALSE,RANKED_SOLO_5x5,159,TRUE,JhonyKey,0
MASTER,FALSE,146,la2,FALSE,FALSE,RANKED_SOLO_5x5,121,FALSE,Shuffled Fate,123
GRANDMASTER,FALSE,79,la2,FALSE,FALSE,RANKED_FLEX_SR,41,TRUE,Høwl Pendragon,446
GRANDMASTER,FALSE,274,la2,FALSE,FALSE,RANKED_FLEX_SR,236,FALSE,Nevares,255
GRANDMASTER,FALSE,426,la2,FALSE,FALSE,RANKED_FLEX_SR,364,TRUE,Dabaosodmi,262
GRANDMASTER,FALSE,119,la2,FALSE,FALSE,RANKED_FLEX_SR,98,FALSE,CørdøbésNøtFøund,363
GRANDMASTER,FALSE,217,la2,FALSE,TRUE,RANKED_FLEX_SR,200,TRUE,Zokü,305
GRANDMASTER,FALSE,54,la2,FALSE,FALSE,RANKED_FLEX_SR,30,TRUE,HadoEXTREME,323
GRANDMASTER,FALSE,223,la2,FALSE,TRUE,RANKED_FLEX_SR,177,TRUE,ME SOBRA ODIO,201
GRANDMASTER,TRUE,229,la2,FALSE,TRUE,RANKED_FLEX_SR,150,FALSE,Morgan,332
GRANDMASTER,FALSE,60,la2,FALSE,TRUE,RANKED_FLEX_SR,39,TRUE,P G Ø Ð,200
GRANDMASTER,FALSE,247,la2,FALSE,FALSE,RANKED_FLEX_SR,222,FALSE,Silencee,336
GRANDMASTER,FALSE,133,la2,FALSE,FALSE,RANKED_FLEX_SR,80,TRUE,Habíbí,235
GRANDMASTER,FALSE,226,la2,FALSE,TRUE,RANKED_FLEX_SR,173,FALSE,HWK BODYBUILDER,233
GRANDMASTER,FALSE,100,la2,FALSE,FALSE,RANKED_FLEX_SR,61,TRUE,Rayffen,294
CHALLENGER,FALSE,409,na1,FALSE,FALSE,RANKED_SOLO_5x5,386,FALSE,KatEvolved,787
CHALLENGER,TRUE,429,na1,FALSE,FALSE,RANKED_SOLO_5x5,385,FALSE,TSM FTX Takeover,1087
CHALLENGER,TRUE,429,na1,FALSE,FALSE,RANKED_SOLO_5x5,379,FALSE,Draven696969,1266
CHALLENGER,TRUE,223,na1,FALSE,FALSE,RANKED_SOLO_5x5,174,FALSE,Swkeeee,1099
CHALLENGER,FALSE,136,na1,FALSE,FALSE,RANKED_SOLO_5x5,97,FALSE,callum koi,817
CHALLENGER,FALSE,308,na1,FALSE,FALSE,RANKED_SOLO_5x5,274,TRUE,Psychopathic Top,765
CHALLENGER,FALSE,116,na1,FALSE,FALSE,RANKED_SOLO_5x5,90,FALSE,Josedeodo,1072
CHALLENGER,TRUE,415,na1,FALSE,FALSE,RANKED_SOLO_5x5,365,FALSE,bradleyyy,1219
CHALLENGER,FALSE,421,na1,FALSE,FALSE,RANKED_SOLO_5x5,370,FALSE,AllGirlsRTheSame,968
CHALLENGER,TRUE,147,na1,FALSE,FALSE,RANKED_SOLO_5x5,111,FALSE,Lemur,902
CHALLENGER,FALSE,642,na1,FALSE,FALSE,RANKED_SOLO_5x5,596,TRUE,Iaser focus,876
CHALLENGER,TRUE,491,na1,FALSE,TRUE,RANKED_SOLO_5x5,453,FALSE,Shrimp Cpt,833
CHALLENGER,TRUE,266,na1,FALSE,FALSE,RANKED_SOLO_5x5,223,FALSE,Josedeodo5,1408
GRANDMASTER,TRUE,884,na1,FALSE,FALSE,RANKED_SOLO_5x5,846,FALSE,Sabiñ,698
GRANDMASTER,TRUE,256,na1,FALSE,FALSE,RANKED_SOLO_5x5,226,FALSE,Eladio Carrion,550
GRANDMASTER,FALSE,235,na1,FALSE,FALSE,RANKED_SOLO_5x5,222,FALSE,prisonner,457
GRANDMASTER,TRUE,163,na1,FALSE,FALSE,RANKED_SOLO_5x5,119,FALSE,träp,633
GRANDMASTER,FALSE,216,na1,FALSE,FALSE,RANKED_SOLO_5x5,200,FALSE,Fanatiik22,617
GRANDMASTER,FALSE,95,na1,FALSE,FALSE,RANKED_SOLO_5x5,81,FALSE,TSM FTX Yursan7,550
GRANDMASTER,FALSE,177,na1,FALSE,FALSE,RANKED_SOLO_5x5,150,FALSE,blue612,373
GRANDMASTER,TRUE,210,na1,FALSE,FALSE,RANKED_SOLO_5x5,180,FALSE,TEMP 27236133,742
GRANDMASTER,FALSE,222,na1,FALSE,FALSE,RANKED_SOLO_5x5,163,TRUE,Shirakawa Ayane,526
GRANDMASTER,FALSE,148,na1,FALSE,FALSE,RANKED_SOLO_5x5,105,TRUE,FUTURE LCS TOP,380
GRANDMASTER,TRUE,173,na1,FALSE,TRUE,RANKED_SOLO_5x5,149,FALSE,ttv Doglightning,642
GRANDMASTER,TRUE,480,na1,FALSE,FALSE,RANKED_SOLO_5x5,466,FALSE,Jido,465
GRANDMASTER,TRUE,149,na1,FALSE,FALSE,RANKED_SOLO_5x5,128,FALSE,omero combo,546
CHALLENGER,TRUE,336,na1,FALSE,TRUE,RANKED_SOLO_5x5,264,FALSE,My Dream LCS,1699
CHALLENGER,FALSE,262,na1,FALSE,FALSE,RANKED_SOLO_5x5,218,FALSE,KingClueless,800
CHALLENGER,FALSE,162,na1,FALSE,FALSE,RANKED_SOLO_5x5,158,FALSE,Hippity Hopitus,781
CHALLENGER,TRUE,243,na1,FALSE,FALSE,RANKED_SOLO_5x5,200,FALSE,Bejjj,976
CHALLENGER,FALSE,450,na1,FALSE,FALSE,RANKED_SOLO_5x5,413,FALSE,YAPPING EBOY,860
CHALLENGER,FALSE,271,na1,FALSE,FALSE,RANKED_SOLO_5x5,199,FALSE,REDGOD SEVEN,806
CHALLENGER,TRUE,613,na1,FALSE,FALSE,RANKED_SOLO_5x5,549,FALSE,TL Armao,1393
CHALLENGER,FALSE,251,na1,FALSE,FALSE,RANKED_SOLO_5x5,201,FALSE,Just1,823
CHALLENGER,TRUE,156,na1,FALSE,FALSE,RANKED_SOLO_5x5,108,FALSE,Lo conseguire,1175
CHALLENGER,FALSE,356,na1,FALSE,TRUE,RANKED_SOLO_5x5,314,FALSE,RoseThorn,1001
CHALLENGER,FALSE,157,na1,FALSE,TRUE,RANKED_SOLO_5x5,119,TRUE,UnDankDragon,769
CHALLENGER,FALSE,137,na1,FALSE,FALSE,RANKED_SOLO_5x5,106,FALSE,Augustine,824
CHALLENGER,FALSE,229,na1,FALSE,FALSE,RANKED_SOLO_5x5,187,FALSE,Nìles,994
CHALLENGER,FALSE,339,na1,FALSE,FALSE,RANKED_SOLO_5x5,299,FALSE,Crimsonating,780
CHALLENGER,FALSE,498,na1,FALSE,TRUE,RANKED_SOLO_5x5,472,FALSE,jamican banana,877
CHALLENGER,FALSE,359,na1,FALSE,TRUE,RANKED_SOLO_5x5,334,TRUE,smart play,754
CHALLENGER,TRUE,257,na1,FALSE,FALSE,RANKED_SOLO_5x5,214,FALSE,Shy Spirit,1011
CHALLENGER,FALSE,200,na1,FALSE,FALSE,RANKED_SOLO_5x5,176,TRUE,Pekin Woof,775
CHALLENGER,TRUE,464,na1,FALSE,FALSE,RANKED_SOLO_5x5,437,FALSE,c2 meteos,956
CHALLENGER,FALSE,177,na1,FALSE,FALSE,RANKED_SOLO_5x5,144,FALSE,TSM FTX Poewned,980
CHALLENGER,FALSE,256,na1,FALSE,FALSE,RANKED_SOLO_5x5,210,TRUE,Kelpo,767
CHALLENGER,FALSE,370,na1,FALSE,FALSE,RANKED_SOLO_5x5,337,FALSE,Spurge,803
CHALLENGER,TRUE,469,na1,FALSE,FALSE,RANKED_SOLO_5x5,436,FALSE,Iinks,819
CHALLENGER,FALSE,550,na1,FALSE,FALSE,RANKED_SOLO_5x5,495,FALSE,Ethereal3,933
CHALLENGER,TRUE,239,na1,FALSE,FALSE,RANKED_SOLO_5x5,186,FALSE,ACKÈRMAN,1160
CHALLENGER,TRUE,256,na1,FALSE,TRUE,RANKED_SOLO_5x5,224,FALSE,blaberfish2,1062
CHALLENGER,FALSE,181,na1,FALSE,FALSE,RANKED_SOLO_5x5,136,FALSE,100 Lugerr,847
CHALLENGER,FALSE,111,na1,FALSE,FALSE,RANKED_SOLO_5x5,73,FALSE,pawn0,831
CHALLENGER,FALSE,240,na1,FALSE,FALSE,RANKED_SOLO_5x5,211,TRUE,Remember Forever,774
CHALLENGER,FALSE,294,na1,FALSE,FALSE,RANKED_SOLO_5x5,244,FALSE,Strompest,1015
CHALLENGER,FALSE,145,na1,FALSE,FALSE,RANKED_SOLO_5x5,121,FALSE,ehf,834
CHALLENGER,FALSE,357,na1,FALSE,TRUE,RANKED_SOLO_5x5,338,TRUE,Draven baka,768
CHALLENGER,TRUE,680,na1,FALSE,FALSE,RANKED_SOLO_5x5,646,FALSE,rjsdndgod,994
CHALLENGER,TRUE,234,na1,FALSE,FALSE,RANKED_SOLO_5x5,194,FALSE,Sean Twitch God,890
CHALLENGER,FALSE,205,na1,FALSE,FALSE,RANKED_SOLO_5x5,183,TRUE,Lífetaker,781
CHALLENGER,FALSE,393,na1,FALSE,TRUE,RANKED_SOLO_5x5,357,TRUE,onlyzz,908
CHALLENGER,TRUE,480,na1,FALSE,FALSE,RANKED_SOLO_5x5,450,FALSE,Tomo9,975
CHALLENGER,TRUE,310,na1,FALSE,FALSE,RANKED_SOLO_5x5,276,FALSE,BVOYXD,979
CHALLENGER,TRUE,124,na1,FALSE,FALSE,RANKED_SOLO_5x5,81,FALSE,ADD ON WIN,1318
GRANDMASTER,FALSE,266,na1,FALSE,FALSE,RANKED_SOLO_5x5,242,TRUE,Amar Int,621
GRANDMASTER,FALSE,148,na1,FALSE,FALSE,RANKED_SOLO_5x5,118,FALSE,Arys,666
GRANDMASTER,FALSE,228,na1,FALSE,FALSE,RANKED_SOLO_5x5,157,FALSE,VAYNE99,492
GRANDMASTER,TRUE,125,na1,FALSE,FALSE,RANKED_SOLO_5x5,112,FALSE,I am down bad,502
GRANDMASTER,TRUE,294,na1,FALSE,FALSE,RANKED_SOLO_5x5,276,FALSE,time wiII tell,542
GRANDMASTER,FALSE,146,na1,FALSE,FALSE,RANKED_SOLO_5x5,127,FALSE,TTizzle830,474
GRANDMASTER,FALSE,504,na1,FALSE,FALSE,RANKED_SOLO_5x5,478,FALSE,Mataz,666
GRANDMASTER,FALSE,265,na1,FALSE,FALSE,RANKED_SOLO_5x5,203,FALSE,eL eL TRIGGER ,434
GRANDMASTER,FALSE,246,na1,FALSE,FALSE,RANKED_SOLO_5x5,244,TRUE,Tao Hua Xian,385
GRANDMASTER,FALSE,452,na1,FALSE,FALSE,RANKED_SOLO_5x5,382,FALSE,1902384,533
GRANDMASTER,FALSE,228,na1,FALSE,FALSE,RANKED_SOLO_5x5,203,TRUE,Flåshh,374
GRANDMASTER,FALSE,206,na1,FALSE,FALSE,RANKED_SOLO_5x5,190,FALSE,Kingicepop,394
GRANDMASTER,FALSE,227,na1,FALSE,FALSE,RANKED_SOLO_5x5,205,TRUE,Aquairo Palette,723
CHALLENGER,TRUE,140,na1,FALSE,FALSE,RANKED_SOLO_5x5,100,FALSE,KingOfAbeyance,1211
CHALLENGER,TRUE,255,na1,FALSE,FALSE,RANKED_SOLO_5x5,221,FALSE,TwitchTv Jugttv,906
CHALLENGER,TRUE,453,na1,FALSE,FALSE,RANKED_SOLO_5x5,405,FALSE,PSG MESSI,1141
CHALLENGER,FALSE,209,na1,FALSE,TRUE,RANKED_SOLO_5x5,169,TRUE,Burento,763
CHALLENGER,FALSE,333,na1,FALSE,FALSE,RANKED_SOLO_5x5,295,FALSE,Kendoge,861
